700070 particles, 3094 voids.
Void# FileVoid# CoreParticle CoreDens ZoneVol Zone#Part Void#Zones VoidVol Void#Part VoidDensContrast VoidProb
2565 1810 480612 1.197136e-01 2.037877e+02 265 1 2.037877e+02 265 1.051108 7.70e-01
2566 1543 443611 1.835295e-01 1.592750e+02 151 1 1.592750e+02 151 1.051012 7.70e-01
2567 649 291603 1.344201e-01 4.325201e+02 424 1 4.325201e+02 424 1.050864 7.71e-01
2568 1343 414819 1.332387e-01 2.357906e+02 219 1 2.357906e+02 219 1.050674 7.71e-01
2569 2614 606508 2.521822e-01 4.212142e+01 45 1 4.212142e+01 45 1.050600 7.72e-01
2570 1477 434751 4.528688e-01 1.288269e+01 16 1 1.288269e+01 16 1.050587 7.72e-01
2571 1767 475505 5.246819e-01 8.185333e+00 20 1 8.185333e+00 20 1.050563 7.72e-01
2572 634 287864 3.255381e-01 2.058141e+01 27 1 2.058141e+01 27 1.050497 7.72e-01
2573 2232 542105 2.612921e-01 6.409465e+01 82 1 6.409465e+01 82 1.050352 7.73e-01
2574 2552 593946 9.116615e-02 1.608481e+02 139 1 1.608481e+02 139 1.050327 7.73e-01
2575 3020 687943 3.120965e-01 3.332058e+01 53 1 3.332058e+01 53 1.050289 7.73e-01
2576 107 137574 1.335857e-01 1.224406e+02 138 1 1.224406e+02 138 1.050195 7.73e-01
2577 1337 413712 3.530760e-01 1.071734e+01 12 1 1.071734e+01 12 1.050124 7.74e-01
2578 439 246865 1.291373e-01 9.914712e+01 121 1 9.914712e+01 121 1.050065 7.74e-01
2579 2410 570621 3.361842e-01 5.532029e+01 68 1 5.532029e+01 68 1.049997 7.74e-01
2580 1669 462312 1.783973e-01 2.270165e+02 313 1 2.270165e+02 313 1.049961 7.74e-01
2581 1900 493174 3.615319e-01 3.149417e+01 50 1 3.149417e+01 50 1.049933 7.74e-01
2582 1124 380910 1.367247e-01 1.254491e+02 119 1 1.254491e+02 119 1.049920 7.74e-01
2583 1746 472142 2.062185e-01 2.202528e+01 13 1 2.202528e+01 13 1.049877 7.74e-01
2584 511 262432 1.760540e-01 1.592394e+02 172 1 1.592394e+02 172 1.049849 7.75e-01
2585 819 320673 2.244631e-01 3.914735e+01 49 1 3.914735e+01 49 1.049688 7.75e-01
2586 892 335014 2.158358e-01 6.255084e+01 72 1 6.255084e+01 72 1.049591 7.76e-01
2587 1876 490619 3.005491e-01 3.103347e+01 29 1 3.103347e+01 29 1.049455 7.76e-01
2588 595 278866 4.021469e-01 1.740579e+01 37 1 1.740579e+01 37 1.049325 7.77e-01
2589 2482 581726 1.538347e-01 3.342907e+02 342 1 3.342907e+02 342 1.049315 7.77e-01
2590 992 354600 1.213677e-01 1.257125e+02 102 1 1.257125e+02 102 1.049238 7.77e-01
2591 3050 692962 2.715099e-01 3.068233e+01 22 1 3.068233e+01 22 1.049085 7.78e-01
2592 1899 493009 1.917866e-01 5.525822e+01 50 1 5.525822e+01 50 1.049026 7.78e-01
2593 2749 633948 1.929085e-01 5.008971e+01 44 1 5.008971e+01 44 1.048991 7.78e-01
2594 974 351740 2.437838e-01 5.046496e+01 95 1 5.046496e+01 95 1.048909 7.78e-01
2595 2429 574246 6.284588e-01 9.136430e+00 17 1 9.136430e+00 17 1.048756 7.79e-01
2596 831 323653 1.442753e-01 1.455623e+02 162 1 1.455623e+02 162 1.048487 7.80e-01
2597 203 180754 7.738106e-01 2.940144e+00 14 1 2.940144e+00 14 1.048113 7.82e-01
2598 586 276706 1.238949e-01 1.818513e+02 188 1 1.818513e+02 188 1.047944 7.82e-01
2599 2249 544935 1.803119e-01 9.539983e+01 122 1 9.539983e+01 122 1.047787 7.83e-01
2600 1375 419837 3.179445e-01 7.531322e+01 135 1 7.531322e+01 135 1.047593 7.84e-01
2601 1065 367780 3.968300e-01 1.583537e+01 29 1 1.583537e+01 29 1.047440 7.84e-01
2602 957 348614 1.445684e-01 5.098195e+01 40 1 5.098195e+01 40 1.047373 7.85e-01
2603 2655 616054 8.557701e-01 6.147696e+00 16 1 6.147696e+00 16 1.047350 7.85e-01
2604 1011 357656 1.682970e-01 1.172068e+02 237 1 1.172068e+02 237 1.046965 7.86e-01
2605 145 153059 2.073825e-01 4.205808e+01 49 1 4.205808e+01 49 1.046942 7.86e-01
2606 2399 569008 1.719235e-01 1.098819e+02 109 1 1.098819e+02 109 1.046776 7.87e-01
2607 1805 480133 1.333317e-01 1.385579e+02 151 1 1.385579e+02 151 1.046734 7.87e-01
2608 28 82600 8.397049e-02 2.432324e+02 165 1 2.432324e+02 165 1.046697 7.87e-01
2609 553 270297 3.830294e-01 9.151423e+00 7 1 9.151423e+00 7 1.046599 7.88e-01
2610 1984 506968 2.086576e-01 2.383253e+02 406 1 2.383253e+02 406 1.046583 7.88e-01
2611 931 343565 3.285360e-01 7.112011e+01 112 1 7.112011e+01 112 1.046240 7.89e-01
2612 1765 475050 1.071300e-01 2.572500e+02 186 1 2.572500e+02 186 1.046197 7.89e-01
2613 2868 654765 1.258613e-01 9.191464e+01 65 1 9.191464e+01 65 1.046189 7.89e-01
2614 2601 604229 2.626038e-01 6.184452e+01 89 1 6.184452e+01 89 1.046108 7.90e-01
2615 2023 511101 3.310875e-01 2.351631e+01 32 1 2.351631e+01 32 1.046046 7.90e-01
2616 1995 508230 3.627858e-01 6.204999e+01 109 1 6.204999e+01 109 1.046009 7.90e-01
2617 1522 440618 1.751194e-01 3.520171e+01 63 1 3.520171e+01 63 1.045878 7.91e-01
2618 1316 410922 2.584604e-01 9.955102e+01 165 1 9.955102e+01 165 1.045875 7.91e-01
2619 2617 607625 2.586768e-01 9.238640e+01 136 1 9.238640e+01 136 1.045847 7.91e-01
2620 878 332899 4.891876e-01 6.748966e+00 10 1 6.748966e+00 10 1.045810 7.91e-01
2621 1880 491070 8.424932e-02 4.254121e+02 328 1 4.254121e+02 328 1.045785 7.91e-01
2622 2239 542820 8.579241e-02 3.847074e+02 302 1 3.847074e+02 302 1.045646 7.91e-01
2623 2095 523873 3.134235e-01 1.480010e+01 16 1 1.480010e+01 16 1.045473 7.92e-01
2624 877 332848 2.289502e-01 2.545332e+01 23 1 2.545332e+01 23 1.045324 7.93e-01
2625 1394 422054 1.931090e-01 8.579019e+01 124 1 8.579019e+01 124 1.045311 7.93e-01
2626 573 274210 4.068520e-01 2.199829e+01 29 1 2.199829e+01 29 1.045291 7.93e-01
2627 1657 461034 9.291191e-02 2.058659e+02 167 1 2.058659e+02 167 1.045251 7.93e-01
2628 1338 414003 4.960480e-01 2.474081e+01 32 1 2.474081e+01 32 1.045220 7.93e-01
2629 2855 651399 1.960822e-01 6.269603e+01 144 1 6.269603e+01 144 1.045079 7.94e-01
2630 1647 459285 1.313271e-01 2.037117e+02 262 1 2.037117e+02 262 1.045058 7.94e-01
2631 2565 596496 9.985762e-02 2.588310e+02 317 1 2.588310e+02 317 1.045004 7.94e-01
2632 2038 512835 1.452367e-01 8.351157e+01 64 1 8.351157e+01 64 1.044839 7.95e-01
2633 2652 615807 3.197496e-01 8.596436e+00 8 1 8.596436e+00 8 1.044766 7.95e-01
2634 410 242436 2.408798e-01 4.081530e+01 38 1 4.081530e+01 38 1.044761 7.95e-01
2635 1641 458600 1.544756e-01 2.695570e+02 292 1 2.695570e+02 292 1.044710 7.95e-01
2636 691 298526 2.009759e+00 8.297779e-01 4 1 8.297779e-01 4 1.044573 7.96e-01
2637 2318 554355 3.787807e-01 2.417028e+01 63 1 2.417028e+01 63 1.044572 7.96e-01
2638 943 345604 7.935351e-01 1.914463e+01 60 1 1.914463e+01 60 1.044541 7.96e-01
2639 2638 612085 3.211995e-01 5.865565e+01 84 1 5.865565e+01 84 1.044527 7.96e-01
2640 121 145521 1.058331e-01 2.016191e+02 196 1 2.016191e+02 196 1.044499 7.96e-01
2641 2188 536022 2.114191e-01 1.453488e+02 238 1 1.453488e+02 238 1.044411 7.97e-01
2642 1050 365591 1.140182e-01 1.057314e+02 98 1 1.057314e+02 98 1.044357 7.97e-01
2643 1818 481946 5.356577e-01 6.567325e+00 10 1 6.567325e+00 10 1.044271 7.97e-01
2644 2201 537946 6.057881e-02 3.647198e+02 432 1 3.647198e+02 432 1.044117 7.98e-01
2645 20 70316 2.091129e-01 6.465202e+01 73 1 6.465202e+01 73 1.043978 7.98e-01
2646 46 98934 1.183040e-01 6.088923e+01 39 1 6.088923e+01 39 1.043946 7.98e-01
2647 1016 358795 1.695965e-01 6.702458e+01 34 1 6.702458e+01 34 1.043674 8.00e-01
2648 3057 693774 1.095215e-01 3.452097e+02 426 1 3.452097e+02 426 1.043645 8.00e-01
2649 2408 570575 7.035305e-01 7.220864e+00 27 1 7.220864e+00 27 1.043474 8.00e-01
2650 652 292223 5.839395e-01 1.567081e+01 35 1 1.567081e+01 35 1.043469 8.00e-01
2651 270 202918 4.241829e-01 2.169893e+01 49 1 2.169893e+01 49 1.043358 8.01e-01
2652 2555 594285 1.047199e-01 1.695189e+02 124 1 1.695189e+02 124 1.043331 8.01e-01
2653 3061 694212 1.588792e-01 6.382976e+01 81 1 6.382976e+01 81 1.043148 8.02e-01
2654 1263 402820 1.091318e-01 3.175926e+02 272 1 3.175926e+02 272 1.043144 8.02e-01
2655 2075 521098 2.654894e-01 5.841349e+01 57 1 5.841349e+01 57 1.043134 8.02e-01
2656 618 283914 2.065776e-01 8.775198e+01 143 1 8.775198e+01 143 1.042996 8.02e-01
2657 832 323804 3.967963e-01 3.273104e+01 62 1 3.273104e+01 62 1.042956 8.02e-01
2658 2178 534620 7.417946e-01 8.035375e+00 21 1 8.035375e+00 21 1.042923 8.03e-01
2659 2517 588019 1.420869e-01 2.301274e+02 243 1 2.301274e+02 243 1.042758 8.03e-01
2660 2864 653625 4.040188e-01 1.251125e+01 22 1 1.251125e+01 22 1.042611 8.04e-01
2661 2725 629179 2.163611e-01 1.531013e+02 199 1 1.531013e+02 199 1.042513 8.04e-01
2662 1215 395162 4.672948e-01 2.123304e+01 29 1 2.123304e+01 29 1.042314 8.05e-01
2663 682 296766 4.438891e-01 1.125222e+01 18 1 1.125222e+01 18 1.042138 8.06e-01
2664 1608 453052 1.545951e-01 5.135483e+01 80 1 5.135483e+01 80 1.041948 8.07e-01
2665 2918 666345 2.311398e-01 4.760425e+01 40 1 4.760425e+01 40 1.041813 8.07e-01
2666 896 335806 1.674978e-01 7.993585e+01 83 1 7.993585e+01 83 1.041638 8.08e-01
2667 1804 480121 2.568862e-01 2.232435e+01 22 1 2.232435e+01 22 1.041625 8.08e-01
2668 2578 599022 3.155479e-01 2.877625e+01 59 1 2.877625e+01 59 1.041504 8.08e-01
2669 135 151483 1.102650e-01 2.676393e+02 286 1 2.676393e+02 286 1.041363 8.09e-01
2670 2331 556942 1.049048e+00 4.062046e+00 11 1 4.062046e+00 11 1.041327 8.09e-01
2671 593 278613 3.077729e-01 3.063571e+01 57 1 3.063571e+01 57 1.041150 8.10e-01
2672 1013 358319 6.797798e-01 6.960713e+00 11 1 6.960713e+00 11 1.041139 8.10e-01
2673 773 312696 8.839885e-02 3.829336e+02 230 1 3.829336e+02 230 1.040899 8.11e-01
2674 513 262462 2.974592e-01 2.715603e+01 34 1 2.715603e+01 34 1.040772 8.12e-01
2675 3086 698364 2.494937e-01 2.297362e+01 29 1 2.297362e+01 29 1.040764 8.12e-01
2676 19 69853 7.518954e-01 5.460851e+00 16 1 5.460851e+00 16 1.040620 8.12e-01
2677 715 302982 2.301158e-01 3.055742e+01 55 1 3.055742e+01 55 1.040340 8.13e-01
2678 1332 412732 1.879017e-01 7.315732e+01 54 1 7.315732e+01 54 1.040316 8.13e-01
2679 483 255411 1.587608e-01 2.186643e+01 11 1 2.186643e+01 11 1.040247 8.14e-01
2680 2712 626770 1.138119e-01 2.172586e+02 206 1 2.172586e+02 206 1.040168 8.14e-01
2681 367 229266 5.304040e-01 9.140448e+00 15 1 9.140448e+00 15 1.039984 8.15e-01
2682 2972 676581 2.613874e-01 3.663685e+01 74 1 3.663685e+01 74 1.039862 8.15e-01
2683 2452 577838 7.016770e-02 1.787425e+02 78 1 1.787425e+02 78 1.039852 8.15e-01
2684 1545 444112 3.343775e-01 3.610250e+01 47 1 3.610250e+01 47 1.039800 8.16e-01
2685 1960 502460 1.488566e-01 8.624596e+01 93 1 8.624596e+01 93 1.039776 8.16e-01
2686 2080 522167 7.457058e-02 2.796934e+02 187 1 2.796934e+02 187 1.039709 8.16e-01
2687 1845 486335 1.937462e-01 5.557974e+01 55 1 5.557974e+01 55 1.039640 8.16e-01
2688 398 239543 2.612955e-01 3.623276e+01 64 1 3.623276e+01 64 1.039634 8.16e-01
2689 688 298189 1.861651e-01 1.584432e+02 149 1 1.584432e+02 149 1.039571 8.17e-01
2690 678 296129 1.931861e-01 3.440638e+01 45 1 3.440638e+01 45 1.039549 8.17e-01
2691 2580 599759 8.040763e-01 3.933315e+00 9 1 3.933315e+00 9 1.039306 8.18e-01
2692 122 145632 2.722480e-01 3.251534e+01 45 1 3.251534e+01 45 1.039153 8.18e-01
2693 2441 576378 7.090580e-01 2.808523e+00 7 1 2.808523e+00 7 1.039063 8.19e-01
2694 10 56977 2.906505e-01 3.057378e+01 47 1 3.057378e+01 47 1.038722 8.20e-01
2695 194 176727 1.819761e-01 1.664148e+02 166 1 1.664148e+02 166 1.038467 8.21e-01
2696 1295 406973 2.622108e-01 1.703808e+01 16 1 1.703808e+01 16 1.038386 8.21e-01
2697 269 202827 3.385794e-01 2.590880e+01 41 1 2.590880e+01 41 1.038065 8.23e-01
2698 41 96303 1.463442e+00 2.825308e+00 12 1 2.825308e+00 12 1.038023 8.23e-01
2699 2397 568695 4.819756e-01 3.028825e+00 2 1 3.028825e+00 2 1.037926 8.23e-01
2700 528 266304 2.130798e-01 3.497182e+01 30 1 3.497182e+01 30 1.037874 8.24e-01
2701 2069 520252 2.658495e-01 3.789417e+01 63 1 3.789417e+01 63 1.037822 8.24e-01
2702 1828 483845 1.437931e-01 1.914837e+02 173 1 1.914837e+02 173 1.037768 8.24e-01
2703 1582 448125 1.623188e-01 2.480899e+01 27 1 2.480899e+01 27 1.037725 8.24e-01
2704 1675 463780 1.255265e-01 2.779787e+02 278 1 2.779787e+02 278 1.037611 8.25e-01
2705 2296 551728 1.647430e-01 3.321167e+01 22 1 3.321167e+01 22 1.037541 8.25e-01
2706 470 252998 1.094402e-01 2.266007e+02 156 1 2.266007e+02 156 1.037458 8.25e-01
2707 1373 419703 1.729314e-01 4.292297e+01 35 1 4.292297e+01 35 1.037447 8.25e-01
2708 142 152681 2.054571e-01 7.146090e+01 90 1 7.146090e+01 90 1.037391 8.26e-01
2709 1651 459863 3.119961e-01 2.037587e+01 33 1 2.037587e+01 33 1.037276 8.26e-01
2710 1101 375873 2.936226e-01 1.929877e+01 30 1 1.929877e+01 30 1.037226 8.26e-01
2711 2768 636679 3.239811e-01 1.527551e+01 17 1 1.527551e+01 17 1.037172 8.27e-01
2712 3029 689322 2.386836e-01 7.458638e+01 110 1 7.458638e+01 110 1.036870 8.28e-01
2713 164 163924 2.987353e-01 1.048433e+01 12 1 1.048433e+01 12 1.036800 8.28e-01
2714 25 81655 1.879720e-01 1.663275e+02 192 1 1.663275e+02 192 1.036731 8.28e-01
2715 546 269533 3.208931e-01 3.069699e+01 49 1 3.069699e+01 49 1.036703 8.29e-01
2716 2923 667285 1.731589e-01 3.232438e+01 33 1 3.232438e+01 33 1.036695 8.29e-01
2717 1514 439911 3.506974e-01 3.601287e+01 60 1 3.601287e+01 60 1.036600 8.29e-01
2718 234 192625 2.057311e-01 1.309421e+02 201 1 1.309421e+02 201 1.036544 8.29e-01
2719 2860 652437 8.813040e-02 1.001666e+02 56 1 1.001666e+02 56 1.036291 8.30e-01
2720 734 306604 1.782678e-01 4.907772e+01 40 1 4.907772e+01 40 1.035999 8.32e-01
2721 2446 576875 1.358381e-01 1.591627e+02 190 1 1.591627e+02 190 1.035799 8.32e-01
2722 3002 684190 2.060307e-01 9.046734e+01 108 1 9.046734e+01 108 1.035765 8.33e-01
2723 2770 637017 1.339462e-01 1.174697e+02 138 1 1.174697e+02 138 1.035716 8.33e-01
2724 1307 408906 7.042534e-01 5.963957e+00 15 1 5.963957e+00 15 1.035356 8.34e-01
2725 2287 550499 2.715919e-01 8.069540e+01 84 1 8.069540e+01 84 1.035317 8.35e-01
2726 2119 526682 3.165707e-01 3.216800e+01 44 1 3.216800e+01 44 1.035277 8.35e-01
2727 2212 539534 9.782942e-02 2.127481e+02 151 1 2.127481e+02 151 1.035251 8.35e-01
2728 692 298567 1.664243e-01 5.295765e+01 45 1 5.295765e+01 45 1.035106 8.35e-01
2729 498 259940 6.302328e-02 4.448024e+02 371 1 4.448024e+02 371 1.035040 8.36e-01
2730 2788 641452 1.965777e-01 4.129789e+01 39 1 4.129789e+01 39 1.034998 8.36e-01
2731 395 238574 3.171257e-01 1.481602e+01 10 1 1.481602e+01 10 1.034978 8.36e-01
2732 1610 453258 1.669295e-01 1.174900e+02 156 1 1.174900e+02 156 1.034835 8.37e-01
2733 83 126288 1.171488e-01 2.833106e+02 352 1 2.833106e+02 352 1.034834 8.37e-01
2734 1311 409903 4.537973e-01 2.675858e+01 60 1 2.675858e+01 60 1.034740 8.37e-01
2735 1400 423054 2.207028e-01 8.672672e+01 114 1 8.672672e+01 114 1.034723 8.37e-01
2736 424 245423 4.853826e-01 9.603126e+00 26 1 9.603126e+00 26 1.034722 8.37e-01
2737 1214 394940 1.525425e-01 5.373016e+01 31 1 5.373016e+01 31 1.034692 8.37e-01
2738 1770 475663 3.298748e-01 1.712923e+01 28 1 1.712923e+01 28 1.034119 8.40e-01
2739 1673 463418 9.404187e-02 1.811764e+02 273 1 1.811764e+02 273 1.034114 8.40e-01
2740 852 328019 8.410578e-01 3.480493e+00 8 1 3.480493e+00 8 1.034049 8.40e-01
2741 1627 456811 2.190791e-01 4.368401e+01 38 1 4.368401e+01 38 1.033936 8.40e-01
2742 1711 468813 1.300872e-01 2.902321e+02 158 1 2.902321e+02 158 1.033863 8.41e-01
2743 600 279490 2.842480e-01 5.542407e+01 74 1 5.542407e+01 74 1.033824 8.41e-01
2744 2294 551505 1.453619e-01 1.297818e+02 177 1 1.297818e+02 177 1.033754 8.41e-01
2745 2697 624087 1.014159e-01 3.075941e+02 329 1 3.075941e+02 329 1.033705 8.41e-01
2746 21 70608 3.904004e-01 6.350714e+00 6 1 6.350714e+00 6 1.033601 8.42e-01
2747 2412 571132 2.094197e-01 1.087029e+02 154 1 1.087029e+02 154 1.033362 8.43e-01
2748 433 246139 2.077260e-01 7.580732e+01 88 1 7.580732e+01 88 1.033358 8.43e-01
2749 2162 532923 3.671982e-01 8.472607e+00 7 1 8.472607e+00 7 1.033322 8.43e-01
2750 462 251812 3.169010e-01 4.127207e+01 61 1 4.127207e+01 61 1.033070 8.44e-01
2751 2064 519499 1.406055e-01 2.118397e+02 232 1 2.118397e+02 232 1.033043 8.44e-01
2752 3021 687954 2.097958e-01 7.476504e+01 131 1 7.476504e+01 131 1.032829 8.45e-01
2753 2367 563871 3.582552e-01 1.993542e+01 26 1 1.993542e+01 26 1.032646 8.46e-01
2754 1557 445449 1.990227e-01 7.221339e+01 83 1 7.221339e+01 83 1.032528 8.47e-01
2755 2931 669142 2.972308e-01 2.867918e+01 36 1 2.867918e+01 36 1.032522 8.47e-01
2756 2379 565616 1.883503e-01 2.587997e+01 27 1 2.587997e+01 27 1.032455 8.47e-01
2757 2915 664982 3.303329e-01 2.175432e+01 35 1 2.175432e+01 35 1.032333 8.47e-01
2758 3074 696400 7.226985e-02 4.640370e+02 321 1 4.640370e+02 321 1.032116 8.48e-01
2759 3001 684157 1.618569e-01 3.291572e+02 447 1 3.291572e+02 447 1.032043 8.49e-01
2760 250 198140 2.186047e-01 4.812277e+01 75 1 4.812277e+01 75 1.031944 8.49e-01
2761 317 216908 5.006430e-01 1.800440e+01 30 1 1.800440e+01 30 1.031867 8.49e-01
2762 423 245230 7.794443e-02 7.109374e+01 25 1 7.109374e+01 25 1.031594 8.51e-01
2763 2179 535259 1.579454e-01 1.858606e+02 194 1 1.858606e+02 194 1.031523 8.51e-01
2764 79 124410 4.513687e-01 1.841019e+01 41 1 1.841019e+01 41 1.031442 8.51e-01
2765 1713 468904 1.804869e-01 1.841957e+02 254 1 1.841957e+02 254 1.031182 8.52e-01
2766 2732 630417 1.354750e-01 1.348899e+02 142 1 1.348899e+02 142 1.031084 8.53e-01
2767 1058 366742 2.820481e-01 2.702025e+01 34 1 2.702025e+01 34 1.030874 8.54e-01
2768 2857 651777 1.173133e-01 1.619639e+02 135 1 1.619639e+02 135 1.030831 8.54e-01
2769 603 279812 2.148759e-01 4.819938e+01 46 1 4.819938e+01 46 1.030789 8.54e-01
2770 765 311351 1.875298e-01 6.554829e+01 84 1 6.554829e+01 84 1.030775 8.54e-01
2771 855 328257 2.500055e-01 7.060481e+01 118 1 7.060481e+01 118 1.030554 8.55e-01
2772 2040 512912 3.163726e-01 1.790832e+01 19 1 1.790832e+01 19 1.030498 8.55e-01
2773 820 321104 1.887677e-01 2.861861e+01 20 1 2.861861e+01 20 1.030496 8.55e-01
2774 987 353943 4.196531e-01 4.269173e+00 8 1 4.269173e+00 8 1.030409 8.56e-01
2775 399 239619 5.040415e-01 9.505974e+00 21 1 9.505974e+00 21 1.030284 8.56e-01
2776 161 162493 2.412255e+00 1.033676e+00 6 1 1.033676e+00 6 1.030243 8.57e-01
2777 938 344807 3.753069e-01 1.421855e+01 27 1 1.421855e+01 27 1.030069 8.57e-01
2778 1111 378582 3.897105e-01 1.269472e+01 18 1 1.269472e+01 18 1.030016 8.58e-01
2779 2649 614324 2.184318e-01 2.578745e+01 26 1 2.578745e+01 26 1.029977 8.58e-01
2780 2622 608227 7.024235e-02 2.942674e+02 204 1 2.942674e+02 204 1.029976 8.58e-01
2781 2731 630387 3.468702e-01 1.859561e+01 29 1 1.859561e+01 29 1.029901 8.58e-01
2782 1622 455773 2.761215e-01 6.066890e+01 98 1 6.066890e+01 98 1.029753 8.59e-01
2783 1590 450766 1.912514e-01 1.248265e+02 191 1 1.248265e+02 191 1.029634 8.59e-01
2784 1391 421760 9.108612e-02 2.509137e+02 258 1 2.509137e+02 258 1.029441 8.60e-01
2785 923 340927 1.937081e-01 8.756129e+01 160 1 8.756129e+01 160 1.029349 8.60e-01
2786 2902 662075 1.557705e-01 4.708474e+01 45 1 4.708474e+01 45 1.029322 8.61e-01
2787 925 341947 3.036094e-01 3.165139e+01 38 1 3.165139e+01 38 1.029239 8.61e-01
2788 9 56184 6.847085e-01 6.908916e+00 17 1 6.908916e+00 17 1.029165 8.61e-01
2789 1068 368939 1.243704e-01 2.821174e+02 266 1 2.821174e+02 266 1.029138 8.61e-01
2790 1247 400800 1.874470e-01 1.502359e+02 246 1 1.502359e+02 246 1.029123 8.61e-01
2791 1180 390898 6.292037e-01 2.415005e+00 2 1 2.415005e+00 2 1.029046 8.62e-01
2792 1468 433953 2.540791e-01 2.112236e+01 36 1 2.112236e+01 36 1.028822 8.63e-01
2793 3034 690322 2.749285e-01 2.207234e+01 48 1 2.207234e+01 48 1.028740 8.63e-01
2794 2610 605564 2.236630e-01 3.787384e+01 34 1 3.787384e+01 34 1.028687 8.63e-01
2795 1679 464485 2.247333e-01 5.759840e+01 127 1 5.759840e+01 127 1.028671 8.63e-01
2796 1361 418182 1.860587e-01 1.083480e+02 164 1 1.083480e+02 164 1.028565 8.64e-01
2797 2944 670904 1.415091e-01 7.833810e+01 87 1 7.833810e+01 87 1.028263 8.65e-01
2798 1115 379315 6.567664e-01 9.562232e+00 20 1 9.562232e+00 20 1.028069 8.66e-01
2799 2579 599638 2.881259e-01 3.098396e+01 43 1 3.098396e+01 43 1.028018 8.66e-01
2800 2344 558909 1.995274e-01 6.148923e+01 70 1 6.148923e+01 70 1.028012 8.66e-01
2801 1870 489722 1.657572e-01 6.056662e+01 80 1 6.056662e+01 80 1.028003 8.66e-01
2802 2974 677088 2.674301e-01 1.875171e+01 17 1 1.875171e+01 17 1.027931 8.67e-01
2803 240 194940 1.062544e-01 2.412867e+02 229 1 2.412867e+02 229 1.027547 8.68e-01
2804 2113 525815 1.186732e-01 9.564013e+01 50 1 9.564013e+01 50 1.027450 8.69e-01
2805 2078 521598 1.457433e-01 8.621017e+01 62 1 8.621017e+01 62 1.027377 8.69e-01
2806 2068 520195 1.887574e-01 9.349077e+01 115 1 9.349077e+01 115 1.027353 8.69e-01
2807 1631 457393 2.458307e-01 1.851684e+01 21 1 1.851684e+01 21 1.027262 8.70e-01
2808 759 310006 5.856812e-01 2.123035e+01 46 1 2.123035e+01 46 1.027158 8.70e-01
2809 2989 681803 2.581612e-01 5.796870e+01 90 1 5.796870e+01 90 1.027129 8.70e-01
2810 1508 439175 3.149821e-01 8.743961e+01 168 1 8.743961e+01 168 1.027084 8.70e-01
2811 935 344531 1.930222e-01 3.967092e+01 44 1 3.967092e+01 44 1.027076 8.71e-01
2812 220 186203 1.296241e-01 2.115400e+02 206 1 2.115400e+02 206 1.027030 8.71e-01
2813 2525 589181 2.947896e-01 2.182187e+01 27 1 2.182187e+01 27 1.027004 8.71e-01
2814 669 294694 5.192774e-01 1.726854e+01 31 1 1.726854e+01 31 1.026891 8.71e-01
2815 656 292405 4.315921e-01 1.826221e+01 20 1 1.826221e+01 20 1.026850 8.72e-01
2816 1697 466900 1.872187e-01 3.211563e+01 19 1 3.211563e+01 19 1.026849 8.72e-01
2817 320 217462 1.816005e-01 9.475783e+01 123 1 9.475783e+01 123 1.026734 8.72e-01
2818 126 147134 1.869066e-01 1.024195e+02 114 1 1.024195e+02 114 1.026686 8.72e-01
2819 909 337852 1.154863e-01 3.863202e+02 494 1 3.863202e+02 494 1.026431 8.73e-01
2820 2321 554539 1.143628e-01 6.306688e+02 572 1 6.306688e+02 572 1.026348 8.74e-01
2821 3010 685893 8.973062e-02 1.766496e+02 138 1 1.766496e+02 138 1.026328 8.74e-01
2822 901 336555 8.033375e-02 2.237505e+02 101 1 2.237505e+02 101 1.026129 8.75e-01
2823 2806 643468 1.368460e-01 6.602383e+01 40 1 6.602383e+01 40 1.026098 8.75e-01
2824 632 287236 2.376904e-01 4.668214e+01 48 1 4.668214e+01 48 1.025717 8.77e-01
2825 1913 494956 5.095882e-01 2.221794e+01 43 1 2.221794e+01 43 1.025399 8.78e-01
2826 2590 602240 2.581402e-01 6.429422e+01 85 1 6.429422e+01 85 1.025333 8.78e-01
2827 438 246728 1.359308e-01 1.914384e+02 202 1 1.914384e+02 202 1.025302 8.78e-01
2828 1538 442750 1.807627e-01 1.060451e+02 104 1 1.060451e+02 104 1.025199 8.79e-01
2829 749 308465 2.948606e-01 4.032483e+01 43 1 4.032483e+01 43 1.025033 8.80e-01
2830 2026 511523 3.810180e-01 1.484968e+01 23 1 1.484968e+01 23 1.024713 8.81e-01
2831 736 306919 3.510319e-01 5.694925e+01 76 1 5.694925e+01 76 1.024676 8.81e-01
2832 2822 646178 3.880782e-01 1.159207e+01 22 1 1.159207e+01 22 1.024599 8.82e-01
2833 141 152630 2.134785e-01 6.741048e+01 72 1 6.741048e+01 72 1.024465 8.82e-01
2834 61 109696 3.402711e-01 2.846110e+01 46 1 2.846110e+01 46 1.024282 8.83e-01
2835 1037 363250 2.402029e-01 3.356720e+01 33 1 3.356720e+01 33 1.024049 8.84e-01
2836 3083 697905 4.761882e-02 9.594520e+02 672 1 9.594520e+02 672 1.023973 8.84e-01
2837 208 182370 2.098738e-01 7.421116e+01 85 1 7.421116e+01 85 1.023853 8.85e-01
